Keyword,Title,Source,Link,Snippet
ambulance services in Lebanon,"Hezbollah, Israel exchange heavy fire after deadly Israeli strike",Bangkok Post,https://www.bangkokpost.com/world/2870078/hezbollah-israel-exchange-heavy-fire-after-deadly-israeli-strike,"<p>BEIRUT/CAIRO - <strong>Israel</strong> and <strong>Lebanon</strong> exchanged heavy fire into Sunday, with Israeli warplanes carrying out the most&nbsp;<strong>intense bombardment</strong> in almost a year of war across Lebanon's south, while Hezbollah cla…"
ambulance services in Lebanon,"Hezbollah, Israel exchange heavy fire after deadly Israeli strike",CNBC,https://www.cnbc.com/2024/09/22/hezbollah-israel-exchange-heavy-fire-after-deadly-israeli-strike-.html,"Israel and Lebanon exchanged heavy fire into Sunday, with Israeli warplanes carrying out the most intense bombardment in almost a year of war across Lebanon's south."
ambulance services in Lebanon,UK sends £10m to support Lebanon's most vulnerable as more flights booked for Britons to leave,Sky.com,https://news.sky.com/story/uk-sends-10m-to-support-lebanons-most-vulnerable-as-more-flights-booked-for-britons-to-leave-13227607,The British government is providing £10m to Lebanon to support those who have been displaced and impacted by the current conflict in the Middle East.
ambulance services in Lebanon,[Removed],[Removed],https://removed.com,[Removed]
ambulance services in Lebanon,Lebanon device blasts: what we know about deadly attacks,Digital Journal,https://www.digitaljournal.com/world/lebanon-device-blasts-what-we-know-about-deadly-attacks/article,"Hundreds of pagers and walkie-talkies used by Hezbollah exploded across Lebanon in unprecedented attacks this week, killing 32 people and wounding more than 3,000 others. The blasts spanning two days have dealt a significant blow to the Iran-backed militant g…"
ambulance services in Lebanon,‘Like a quake’: Beirut shaken after deadliest strikes on centre,Digital Journal,https://www.digitaljournal.com/world/like-a-quake-beirut-shaken-after-deadliest-strikes-on-centre/article,"Loud bangs sounded, thick columns of smoke rose and ambulance sirens rang throughout the night as deadly Israeli strikes hit residential areas of central Beirut on Thursday evening. The Israeli attacks hit two central Beirut locations, killing 22 people and i…"
ambulance services in Lebanon,NYPD increases security at synagogues...,New York Daily News,https://www.nydailynews.com/2024/10/01/nypd-increases-security-synagogues-iranian-missile-attack-israel/,"The NYPD has mobilized cops to Jewish houses of worship across the city Tuesday after Iran fired more than 100 rockets against Israel, officials said. The..."
ambulance services in Lebanon,Israel Caps Gatherings As Hezbollah Launches Rockets At Military Facilities,NDTV News,https://www.ndtv.com/world-news/israel-shuts-schools-caps-gatherings-as-hezbollah-launches-rockets-at-military-targets-6622397,Israel closed schools and restricted gatherings in many northern areas of the country and the Israeli-occupied Golan Heights early on Sunday.
ambulance services in Lebanon,"Hezbollah, Israel exchange heavy fire after deadly Israeli strike",Investing.com,https://www.investing.com/news/world-news/hezbollah-israel-exchange-heavy-fire-after-deadly-israeli-strike-3626706,"Hezbollah, Israel exchange heavy fire after deadly Israeli strike"
ambulance services in Lebanon,"Hezbollah, Israel exchange heavy fire after deadly Israeli strike",The Times of India,https://economictimes.indiatimes.com/news/defence/hezbollah-israel-exchange-heavy-fire-after-deadly-israeli-strike/articleshow/113564835.cms,"Israel and Lebanon exchanged heavy fire, with Israeli warplanes conducting intense bombardments in southern Lebanon and Hezbollah launching rocket attacks on northern Israel. The conflict escalated after an Israeli airstrike killed senior Hezbollah leaders. B…"
ambulance services in Lebanon,Middle East latest: Palestinian militants in Gaza fire rockets into Israel as it marks Oct. 7,ABC News,https://abcnews.go.com/US/wireStory/middle-east-latest-palestinian-militants-gaza-fire-rockets-114568911,Palestinian militants in Gaza have fired a barrage of rockets into Israel as mourners marked the anniversary of the Oct. 7 attack
ambulance services in Lebanon,"The Lebanon explosions raise a question: In the smartphone era, who is still using pagers?",Richmond.com,https://richmond.com/news/nation-world/the-lebanon-explosions-raise-a-question-in-the-smartphone-era-who-is-still-using-pagers/article_82199ccf-24db-5648-ad56-d78a3d52c469.html,"The small plastic box that beeped and flashed numbers was a lifeline to Laurie Dove in 1993. Pregnant with her first baby in a house beyond any town in rural Kansas, Dove used the little black device to keep in…"
ambulance services in Lebanon,Doctors and first responders are among those who still use pagers,Richmond.com,https://richmond.com/news/nation-world/doctors-and-first-responders-are-among-those-who-still-use-pagers/article_82199ccf-24db-5648-ad56-d78a3d52c469.html,The explosions of devices in Lebanon this week returned the spotlight to the 70-year-old technology that remains popular with medical professionals and emergency workers.
ambulance services in Lebanon,What to know about the deadly pager explosions targeting Hezbollah,Richmond.com,https://richmond.com/news/nation-world/what-to-know-about-the-deadly-pager-explosions-targeting-hezbollah/article_d1bdc6af-10b3-5cd0-9389-e003f10a460d.html,"Pagers used by hundreds of members of Hezbollah exploded almost simultaneously in Lebanon and Syria. The attack killed at least 12 people, including two children, and wounded thousands more."
ambulance services in Lebanon,"The Lebanon explosions raise a question: In the smartphone era, who is still using pagers?",Roanoke Times,https://roanoke.com/news/nation-world/the-lebanon-explosions-raise-a-question-in-the-smartphone-era-who-is-still-using-pagers/article_68a723f6-b210-5266-a420-38193cdfbc0d.html,"The small plastic box that beeped and flashed numbers was a lifeline to Laurie Dove in 1993. Pregnant with her first baby in a house beyond any town in rural Kansas, Dove used the little black device to keep in…"
ambulance services in Lebanon,Doctors and first responders are among those who still use pagers,Roanoke Times,https://roanoke.com/news/nation-world/doctors-and-first-responders-are-among-those-who-still-use-pagers/article_68a723f6-b210-5266-a420-38193cdfbc0d.html,The explosions of devices in Lebanon this week returned the spotlight to the 70-year-old technology that remains popular with medical professionals and emergency workers.
ambulance services in Lebanon,What to know about the deadly pager explosions targeting Hezbollah,Roanoke Times,https://roanoke.com/news/nation-world/what-to-know-about-the-deadly-pager-explosions-targeting-hezbollah/article_a45f5ad2-0d16-5481-9007-50dc0f368401.html,"Pagers used by hundreds of members of Hezbollah exploded almost simultaneously in Lebanon and Syria. The attack killed at least 12 people, including two children, and wounded thousands more."
ambulance services in Lebanon,"News24 | Hezbollah, Israel exchange heavy fire after deadly Israeli strike",News24,https://www.news24.com/news24/world/news/hezbollah-israel-exchange-heavy-fire-after-deadly-israeli-strike-20240922,"Israel and Lebanon exchanged heavy fire into Sunday, with Israeli warplanes carrying out the most intense bombardment in almost a year of war across Lebanon's south, while Hezbollah claimed rocket attacks on military targets in Israel's north."
ambulance services in Lebanon,Israeli strikes kill at least 50 across Gaza as its forces close in on Jabilia area of enclave,The Irish Times,https://www.irishtimes.com/world/middle-east/2024/10/15/israeli-strikes-kill-at-least-50-across-gaza-as-its-forces-close-in-on-jabilia-area-of-enclave/,"More than 400,000 children in Lebanon displaced in past three weeks, says top UN official, amid ongoing war with Hizbullah"
ambulance services in Lebanon,Risks Digest 34.47,Seclists.org,https://seclists.org/risks/2024/q4/1,"Posted by RISKS List Owner on Oct 17RISKS-LIST: Risks-Forum Digest Thursday 17 Oct 2024 Volume 34 : Issue 47

ACM FORUM ON RISKS TO THE PUBLIC IN COMPUTERS AND RELATED SYSTEMS (comp.risks)
Peter G. Neumann, founder and still moderator

***** See last item for…"
first aid in Lebanon,UK charities launch Middle East Humanitarian Appeal,BBC News,https://www.bbc.com/news/articles/cm29renmv91o,The Disasters Emergency Committee says the government will match the first £10m raised in donations.
first aid in Lebanon,Bowen: US threat to cut Israel military aid is sign of anger at broken promises,BBC News,https://www.bbc.com/news/articles/c3e9q4nylwjo,"The letter criticising Israel over Gaza aid is an attempt to redress the balance between the US and its ally, our international editor says."
first aid in Lebanon,Photos show Israel's F-15I Ra'am 'Thunder' fighter jets used to target Hezbollah leaders in Lebanon,Business Insider,https://www.businessinsider.com/israel-airstrikes-lebanon-fighter-jets-raam-thunder-2024-10,The Israel Defense Force said it used fighter jets to target Hezbollah leaders in Lebanon.
first aid in Lebanon,U.S. Spent a Record $17.9 Billion on Military Aid to Israel Since Last Oct. 7,Time,https://time.com/7058551/us-record-military-aid-israel/,A new report by Brown University's Cost of War project tallied total U.S. aid since the Oct. 7 Hamas attack.
first aid in Lebanon,Heavy Israeli Bombardment in Northern Gaza as U.N. Peacekeepers in Lebanon Are Hit Again,Time,https://time.com/7086350/israeli-bombardment-northern-gaza-united-nations-peacekeeping-force-lebanon/,Israel’s military renewed its offensive in northern Gaza almost a week ago while escalating its campaign against the Hezbollah in Lebanon.
first aid in Lebanon,"Over 90,000 people in Lebanon had to flee Israel's bombardments this week",NPR,https://www.npr.org/2024/09/26/nx-s1-5127325/israel-hezbollah-conflict-lebanon-displaced-residents,"With Israel and Hezbollah locked in the fiercest fighting in decades, many Lebanese have taken refuge in schools, hotels and other shelters."
first aid in Lebanon,Israeli commandos raid Lebanon — the latest sign Netanyahu is ignoring Biden's warnings,Business Insider,https://www.businessinsider.com/netanyahu-biden-warnings-war-seriously-lebanon-hezbollah-israel-ground-incursion-2024-9,"Benjamin Netanyahu is rapidly escalating Israel's campaign against its regional foes, and trampling on US diplomatic efforts in the process."
first aid in Lebanon,Hezbollah faces backlash in Lebanon as Israel's invasion widens,Yahoo Entertainment,https://www.yahoo.com/news/hezbollah-faces-backlash-lebanon-israels-162205140.html,Hezbollah critics and supporters alike are voicing frustration over what many view as the group's miscalculations.
first aid in Lebanon,Middle East latest: Israeli military says it killed a senior Hezbollah commander in Beirut strike,Yahoo Entertainment,https://www.yahoo.com/news/middle-east-latest-israeli-military-054341086.html,"The Israeli military said Tuesday it had killed a senior Hezbollah commander in a strike on Beirut, a day after the one-year anniversary of the Oct. 7 attack..."
first aid in Lebanon,Middle East latest: An Israeli airstrike cuts a major highway linking Lebanon with Syria,Yahoo Entertainment,https://www.yahoo.com/news/middle-east-latest-israeli-airstrike-065802371.html,"An Israeli airstrike has cut off a main highway linking Lebanon with Syria, leaving two huge craters on either side of the road.  The airstrike Friday..."
first aid in Lebanon,Why has America failed to broker a Middle East ceasefire?,BBC News,https://www.bbc.com/news/articles/cew1jkgd7n8o,State Department correspondent Tom Bateman takes us through a year of diplomacy failures as the Middle East sits on the brink of total war
first aid in Lebanon,"Bowen: Year of killing and broken assumptions has taken Middle East to edge of deeper, wider war",BBC News,https://www.bbc.com/news/articles/c781vgy3918o,"Twelve months on from the 7 October attacks which led to Israel's war in Gaza, our international editor says the region is on the edge of something even worse."
first aid in Lebanon,‘It Sounded Like Gunfire.’ Lebanese Reel From Deadly Pager and Radio Blasts,Time,https://time.com/7022728/lebanon-israel-pagers-walkie-talkies-attacks/,"The apparent Israeli attack has killed at least 37 people and injured thousands more, reports Justin Salhani from Beirut."
first aid in Lebanon,'The bombs were everywhere' - the people fleeing Lebanon air strikes,BBC News,https://www.bbc.com/news/articles/cly3g1dplppo,Thousands forced to flee from Lebanon left behind their homes and are now leaning on strangers for survival.
first aid in Lebanon,Mayor and 15 others killed in Israeli strike on Lebanon council meeting,BBC News,https://www.bbc.com/news/articles/cy43z81nnvlo,Sixteen people are dead following air strikes on municipal buildings in the city of Nabatieh.
first aid in Lebanon,"Fact-checking lies about FEMA funding. And, turn climate anxiety into action",NPR,https://www.npr.org/2024/10/08/g-s1-26840/up-first-newsletter-fema-disaster-response-hurricane-helene-october-7-israel-remembrance,"Former President Donald Trump has made several claims about FEMA's disaster response. NPR has fact-checked them ahead of Hurricane Milton. And, how you can turn climate anxiety into collective action."
first aid in Lebanon,Israel says it is investigating whether Hamas' top leader Sinwar was killed in Gaza,Yahoo Entertainment,https://www.yahoo.com/news/palestinian-officials-israeli-strike-school-114152726.html,"DEIR AL-BALAH, Gaza Strip (AP) — The Israeli military said Thursday it was looking into whether Hamas’ top leader Yahya Sinwar was killed in a military..."
first aid in Lebanon,"A year into Israel’s war against Hamas, the crisis in the Middle East risks expansion",ABC News,https://abcnews.go.com/International/israel-hamas-war-year-oct-7-middle-east-crisis-expansion/story?id=114457317,"The terror attack, which caught Israeli and international officials off-guard, ignited what has become the most-deadly conflict in the Middle East in years."
first aid in Lebanon,"These maps and images show what's left of Gaza, 1 year into the Israel-Hamas war",NPR,https://www.npr.org/2024/10/09/g-s1-27175/israel-hamas-war-gaza-map,"Israel's war with Hamas has destroyed much of Gaza. Recent analyses find that nearly 60% of buildings, nearly 70% of orchards and 68% of roads have been damaged or destroyed by the conflict."
first aid in Lebanon,Is Israel deliberately targeting Lebanon’s first responders?,Al Jazeera English,https://www.aljazeera.com/news/2024/10/9/reports-lebanons-first-responders-in-israeli-firing-line,"Israel has killed more than 100 medical workers in Lebanon over the past year, many medics believe it is on purpose."
first aid in Lebanon,"After a year of war in Gaza, American diplomacy proves futile so far: ANALYSIS",ABC News,https://abcnews.go.com/Politics/after-year-war-gaza-american-diplomacy-proves-futile-analysis/story?id=114558519,Experts say the failure to resolve the war in Gaza will have lasting effects for the United States.
first aid in Lebanon,U.S. Citizens in Lebanon “Abandoned” by the State Department as Israel Invades,The Intercept,https://theintercept.com/2024/10/03/israel-lebanon-us-citizens-evacuation/,"The State Department coordinated massive evacuations from Lebanon in 2006 and Egypt in 2011. What’s different now?
The post U.S. Citizens in Lebanon “Abandoned” by the State Department as Israel Invades appeared first on The Intercept."
first aid in Lebanon,Israel says has started ‘targeted ground raids’ in Lebanon,Al Jazeera English,https://www.aljazeera.com/news/2024/10/1/israel-says-has-started-targeted-ground-raids-in-lebanon,"Military describes attacks as 'limited, localised and targeted' and supported by air force and artillery."
first aid in Lebanon,"Israel Bombed Lebanon Today, Killing Hundreds. The U.S. Is Sending More Bombs.",The Intercept,https://theintercept.com/2024/09/23/israel-bombs-lebanon-us-weapons/,"Weapons used in earlier Israeli strikes into Lebanon that have killed civilians have been found to be U.S.-made.
The post Israel Bombed Lebanon Today, Killing Hundreds. The U.S. Is Sending More Bombs. appeared first on The Intercept."
first aid in Lebanon,‘It’s an Earthquake’,The Atlantic,https://www.theatlantic.com/international/archive/2024/09/beirut-nasrallah-death/680071/,Beirut responds to Nasrallah’s death.
first aid in Lebanon,"Calls for ceasefire in Gaza, Lebanon as world marks October 7 anniversary",Al Jazeera English,https://www.aljazeera.com/news/2024/10/7/calls-for-ceasefire-in-gaza-lebanon-as-world-marks-october-7-anniversary,Pro-Palestine demonstrations held in many cities to mark a year of Israel's genocide in Gaza as war spreads to Lebanon.
first aid in Lebanon,"Israel’s “Limited, Localized” Invasion of Lebanon Is Sparking a Regional War",The Intercept,https://theintercept.com/2024/10/01/israel-invasion-lebanon-iran/,"Iran fired rockets into Tel Aviv in response to Israel’s attacks on Lebanon. What comes next?
The post Israel’s “Limited, Localized” Invasion of Lebanon Is Sparking a Regional War appeared first on The Intercept."
first aid in Lebanon,‘We are all the same’: Lebanese come together to feed those forced to flee,Al Jazeera English,https://www.aljazeera.com/news/2024/10/2/we-are-all-the-same-lebanese-come-together-to-feed-those-forced-to-flee,"As the number of people forced from their homes by Israeli attacks grows, communities are stepping in to help."
first aid in Lebanon,Biden and Netanyahu hold ‘productive’ call amid Middle East violence,Al Jazeera English,https://www.aljazeera.com/news/2024/10/9/biden-and-netanyahu-hold-productive-call-amid-middle-east-violence,White House says the two leaders discussed confrontation with Iran in 30-minute conversation.
first aid in Lebanon,Israel resumes Beirut strikes despite US ‘opposition’,Al Jazeera English,https://www.aljazeera.com/news/2024/10/16/israel-resumes-beirut-strikes-despite-us-opposition,Israeli air strikes have hit Beirut's Dahiyeh area despite US concerns over 'scope' of campaign in Lebanon.
first aid in Lebanon,US out of step as world reacts to Israel’s ground offensive into Lebanon,Al Jazeera English,https://www.aljazeera.com/news/2024/10/1/us-out-of-step-as-world-reacts-to-israels-ground-offensive-into-lebanon,"The UAE, Japan and Qatar call for restraint amid Israel's expanded military operations, but Washington offers support."
first aid in Lebanon,Israel is repeating its Gaza assault in Lebanon. Why?,Al Jazeera English,https://www.aljazeera.com/news/2024/9/25/israel-is-repeating-its-gaza-assault-in-lebanon-why,"There's an eerie similarity in how Israel is approaching both its assaults. The question is, will that work?"
first aid in Lebanon,Israel Escalates Attacks on Lebanese First Responders — Potentially a War Crime,The Intercept,https://theintercept.com/2024/10/14/lebanon-israel-medical-workers-civil-defense/,"Volunteers raised funds for a new ambulance in Lebanon’s south. Israel quickly destroyed it in an airstrike — killing five emergency workers.
The post Israel Escalates Attacks on Lebanese First Responders — Potentially a War Crime appeared first on The Interc…"
first aid in Lebanon,US downplays ability to prevent escalation after Lebanon pager explosions,Al Jazeera English,https://www.aljazeera.com/news/2024/9/17/us-downplays-ability-to-prevent-escalation-after-lebanon-pager-explosions,Biden administration faces continued calls to do more to pressure top ally Israel to prevent wider regional conflict.
first aid in Lebanon,Israel says ‘next phase’ of war with Hezbollah in Lebanon to ‘begin soon’,Al Jazeera English,https://www.aljazeera.com/news/2024/9/30/israel-says-next-phase-of-war-with-hezbollah-in-lebanon-to-begin-soon,Defence Minister Yoav Gallant says Israel will use all the means at its disposal to attack Hezbollah.
first aid in Lebanon,331 Days of Failure,The Atlantic,https://www.theatlantic.com/newsletters/archive/2024/09/331-days-of-failure/680028/,A conversation with Franklin Foer about why diplomacy in the U.S. and the Middle East has so far ended in chaos
first aid in Lebanon,"Israel prepares for possible ground assault in Lebanon, military chief says",Al Jazeera English,https://www.aljazeera.com/news/2024/9/25/israel-prepares-for-possible-ground-assault-in-lebanon-military-chief-says,"At least 51 killed and 220 wounded in Israeli air raids, according to Lebanese health minister."
first aid in Lebanon,Paging the Hague: Israel’s Exploding Electronics Might Be War Crimes,The Intercept,https://theintercept.com/2024/09/19/israel-pager-walkie-talkie-attack-lebanon-war-crimes/,"Experts on international law pointed to the indiscriminate nature of the blasts in Lebanon and the prohibition on booby traps.
The post Paging the Hague: Israel’s Exploding Electronics Might Be War Crimes appeared first on The Intercept."
first aid in Lebanon,Progressives Escalate Calls for Arms Embargo as Israel Expands War Into Lebanon,The Intercept,https://theintercept.com/2024/09/30/israel-arms-embargo-lebanon-progressives/,"Sen. Bernie Sanders introduced legislation last week that would block $20 billion of U.S. weapons sales to Israel.
The post Progressives Escalate Calls for Arms Embargo as Israel Expands War Into Lebanon appeared first on The Intercept."
first aid in Lebanon,Canada’s shame,Al Jazeera English,https://www.aljazeera.com/opinions/2024/10/8/canadas-shame,Israel killed an elderly Canadian couple fleeing its bombardment in Lebanon. The Trudeau government is refusing to act.
first aid in Lebanon,"US threatens Israel but deploys troops, revealing policy inconsistency",Al Jazeera English,https://www.aljazeera.com/news/2024/10/15/us-threatens-israel-but-deploys-troops-revealing-policy-inconsistency,"US threatened to withhold military aid to Israel, but deployed troops, anti-missile system at the same time."
first aid in Lebanon,U.S. Arms on Both Sides of War in Lebanon,Forbes,https://www.forbes.com/sites/williamhartung/2024/10/05/us-arms-on-both-sides-of-war-in-lebanon/,"U.S. arms are present in the armed forces fo both Israel and Lebanon, far from the first time that U.S. weapons have found themselves on both sides of a conflict."
first aid in Lebanon,"‘A nightmare’: Lebanese Americans anxious, angry as Israel attacks homeland",Al Jazeera English,https://www.aljazeera.com/news/2024/9/26/a-nightmare-lebanese-americans-anxious-angry-as-israel-attacks-homeland,"Lebanese community members in US are pushing through grief, fear and outrage to help people back home."
first aid in Lebanon,"Jordan divided on Hezbollah, but united against Israeli attacks on Lebanon",Al Jazeera English,https://www.aljazeera.com/news/2024/10/1/jordan-divided-on-hezbollah-but-united-against-israeli-attacks-on-lebanon,'Shock and despair' over the bombing of Beirut is expected to give way to huge anti-Israel protests in the coming days.
first aid in Lebanon,One Year of Empty Rhetoric From the White House on Israel’s Wars,The Intercept,https://theintercept.com/2024/10/09/white-house-oct-7-israel-war-gaza/,"The Biden administration has consistently said Israel should not kill civilians as it sends Israel more weapons to kill civilians.
The post One Year of Empty Rhetoric From the White House on Israel’s Wars appeared first on The Intercept."
first aid in Lebanon,"What Russia wants from Israel-Iran escalation: Chaos good, war bad",Al Jazeera English,https://www.aljazeera.com/news/2024/10/5/what-russia-wants-from-israel-iran-escalation-chaos-good-war-bad,"Russia is dependent on Iran for military support in Ukraine, but has had complex ties with Hezbollah."
first aid in Lebanon,A Year of Escalating Conflict in the Middle East Has Ushered in a New Era of Regional Displacement,Nakedcapitalism.com,https://www.nakedcapitalism.com/2024/10/a-year-of-escalating-conflict-in-the-middle-east-has-ushered-in-a-new-era-of-regional-displacement.html,A catalogue of the displacement all over the Middle East that has resulted from Israel's campaign in Gaza and Lebanon.
first aid in Lebanon,"US says helped Israel thwart Iranian attack, reasserts ‘ironclad’ support",Al Jazeera English,https://www.aljazeera.com/news/2024/10/1/us-says-helped-israel-thwart-iranian-attack-reasserts-ironclad-support,"Biden administration's failure to pressure Israel to end Gaza war pushed Middle East to regional war, analyst says."
first aid in Lebanon,"As Israel attacks, displaced Lebanese people come together in Hamra",Al Jazeera English,https://www.aljazeera.com/features/2024/9/25/coffee-on-the-street-in-hamra-stories-of-lebanese-displacement,"As Israel's bombs rain down on the south, Lebanese people are fleeing northwards, trying to find safety."
first aid in Lebanon,[Removed],[Removed],https://removed.com,[Removed]
first aid in Lebanon,Beirut reels from deadly Israeli strike; Iran warns Arab states not to help Israel attack,NBC News,https://www.nbcnews.com/news/world/live-blog/live-updates-israel-beirut-strike-lebanon-iran-gaza-rcna174989,"Follow NBC News live coverage as Iran warns over Israel's retaliatory attack, the IDF hits Beirut and UNIFIL in Lebanon and Gaza faces aid shortages."
first aid in Lebanon,"Amid anger over Israel, Harris courts Arab and Muslim voters. Will it work?",Al Jazeera English,https://www.aljazeera.com/news/2024/10/11/amid-anger-over-israel-harris-courts-arab-and-muslim-voters-will-it-work,Critics question US vice president’s meetings with handpicked community members without change in Middle East policy.
first aid in Lebanon,"A Year Since Their Ceasefire Resolution, Progressives Say Only an Arms Embargo Can Stop Israel",The Intercept,https://theintercept.com/2024/10/16/gaza-israel-ceasefire-resolution-progressives-arms-embargo/,"Her call for a ceasefire was prescient. Now Rep. Cori Bush says the Biden administration must stop enabling Israel’s violence.
The post A Year Since Their Ceasefire Resolution, Progressives Say Only an Arms Embargo Can Stop Israel appeared first on The Interc…"
first aid in Lebanon,"How Israel-Gaza misinformation has evolved, one year later",Poynter,https://www.poynter.org/fact-checking/2024/evolution-israel-gaza-misinformation-one-year-anniversary/,"One year ago, on Oct. 7, 2023, Hamas militants attacked Israel, killing 1,200 people and taking 250 hostages. The attack triggered the Israel-Hamas war that has killed tens of thousands […]
The post How Israel-Gaza misinformation has evolved, one year later a…"
first aid in Lebanon,Iran’s missile attack against Israel: What we know and what comes next,Al Jazeera English,https://www.aljazeera.com/news/2024/10/1/irans-missile-attack-against-israel-what-we-know-and-what-comes-next,"Israel vows to retaliate after barrage of Iranian missiles fired in response to killings of Hamas, Hezbollah leaders."
first aid in Lebanon,What Happened to Elon Musk,The Atlantic,https://www.theatlantic.com/newsletters/archive/2024/09/what-happened-to-elon-musk/679962/,A conversation with Charlie Warzel about how the tech billionaire became a mouthpiece for MAGA
first aid in Lebanon,"""Death Is Everywhere"": Doctor Who Volunteered in Gaza and Lebanon Condemns Israeli Attacks on Hospitals",Democracy Now!,https://www.democracynow.org/2024/10/11/lebanon_gaza_hospitals,"As the Israeli military continues its assaults on Gaza and Lebanon, which have included the targeting of hospitals and ambulances and the killing of medical personnel, among other violations of international law, we speak to a doctor currently volunteering in…"
first aid in Lebanon,Hassan Nasrallah killed: What does this mean for Hezbollah?,Al Jazeera English,https://www.aljazeera.com/news/2024/9/28/hassan-nasrallah-killed-what-does-this-mean-for-hezbollah,Hezbollah leader was killed by an Israeli strike on Beirut - what does this mean for the Lebanese group?
first aid in Lebanon,"Report from Beirut: Israel Intensifies Bombardment of Lebanon, Displacing 1.2 Million",Democracy Now!,https://www.democracynow.org/2024/10/7/lebanon,Today marks both the first anniversary of the October 7 attack on Israel from the Gaza Strip and one week since Israel began its ground invasion of the neighboring country of Lebanon. Israel’s brutal military response to the Hamas-led October 7 incursion has …
first aid in Lebanon,[Removed],[Removed],https://removed.com,[Removed]
first aid in Lebanon,"What Is Israel's Endgame in Lebanon? Airstrikes Intensify, Hospitals Overwhelmed, 1.2 Million Displaced",Democracy Now!,https://www.democracynow.org/2024/10/4/israel_attacks_lebanon,"Israel is further escalating its war on Lebanon, carrying out its heaviest airstrikes so far on Beirut overnight in the densely populated southern suburbs. Lebanon’s health minister said Thursday at least 2,000 people have been killed since the start of the I…"
first aid in Lebanon,Will The Israel-Hezbollah Fight Trigger A New Civil War In Lebanon?,Forbes,https://www.forbes.com/sites/melikkaylan/2024/09/25/will-the-israel-hezbollah-fight-trigger-a-new-civil-war-in-lebanon/,"This time around the outcome may not favor Syria, Iran, and Russia in the region"
first aid in Lebanon,Fears Grow over Israeli Ground Invasion as Israel Orders Residents in 25 Lebanese Villages to Flee Homes,Democracy Now!,https://www.democracynow.org/2024/10/1/ali_rizk_lebanon,"Lebanese Prime Minsiter Najib Mikati says Lebanon is now facing “one of the most dangerous phases of its history,” as the Israeli military claims to have begun launching “limited and targeted raids” in southern Lebanon. However, Hezbollah has denied that Isra…"
first aid in Lebanon,"Lebanon: 37 Dead, 3,400+ Injured in Wave of Explosions in Electronic Devices Booby-Trapped by Israel",Democracy Now!,https://www.democracynow.org/2024/9/19/lebanon,"We get an update from Beirut, after at least 20 people were killed and 450 others wounded in Lebanon on Wednesday when walkie-talkie radios across the country exploded without warning, the second day of an apparent Israeli operation targeting Hezbollah member…"
first aid in Lebanon,Israel hits Yemen’s infrastructure again: What we know and why it matters,Al Jazeera English,https://www.aljazeera.com/news/2024/9/30/israel-hits-yemens-infrastructure-again-what-we-know-and-why-it-matters,The large-scale Israeli attacks targeted seaports and power stations.
first aid in Lebanon,The Reason Netanyahu and Putin Both Want a Trump Victory,The Intercept,https://theintercept.com/2024/10/03/netanyahu-putin-israel-russia-trump-election/,"Vladimir Putin and Benjamin Netanyahu both want Donald Trump to win so they can prolong and intensify their brutal wars. 
The post The Reason Netanyahu and Putin Both Want a Trump Victory appeared first on The Intercept."
first aid in Lebanon,U.S.-Funded Armies Fight Each Other In Lebanon,Reason,https://reason.com/2024/10/03/u-s-funded-armies-fight-each-other-in-lebanon/,It's a story that has happened before in the Middle East: an army with American weapons shot at another army with American weapons. Sometimes it's an
first aid in Lebanon,‘This Maniac Must Be Stopped’: Netanyahu Condemned Over Massive Beirut Bombing,Nakedcapitalism.com,https://www.nakedcapitalism.com/2024/09/this-maniac-must-be-stopped-netanyahu-condemned-over-massive-beirut-bombing.html,"While Hezbollah's leader Hassan Nasrallah survived an attack in Beirut, Israel may still get the regional war it wants."
first aid in Lebanon,Harris Touts $157M for Civilians in Lebanon While Many Helene Victims Wait for Relief,Breitbart News,https://www.breitbart.com/politics/2024/10/06/harris-touts-157m-for-civilians-in-lebanon-while-many-helene-victims-wait-for-relief/,"Democrat presidential nominee Vice President Kamala Harris on Saturday touted that her and President Joe Biden's administration was sending $157 million in humanitarian aid to civilians in Lebanon, after announcing just $750 for the immediate needs of individ…"
first aid in Lebanon,"""The Gaza Playbook"": Israel Brings Displacement, Death and Destruction to Lebanon",Democracy Now!,https://www.democracynow.org/2024/10/17/lebanon_israel_attacks,"We get an update on Israel’s war on Lebanon from journalist Rania Abouzeid in Beirut. “We are seeing a definite escalation that started a month ago and doesn’t show any sign of letting up,” she observes, describing unrestrained attacks by Israel throughout th…"
first aid in Lebanon,Israel’s Bloody Record of Bombing Schools in Gaza,The Intercept,https://theintercept.com/2024/10/06/israel-bombing-schools-children-gaza-education/,"Israel has bombed nearly 85 percent of Gaza’s schools in the past year, killing hundreds of children and displaced Palestinians.
The post Israel’s Bloody Record of Bombing Schools in Gaza appeared first on The Intercept."
first aid in Lebanon,Israel-Lebanon crisis: Lebanese ramp up humanitarian efforts,DW (English),https://www.dw.com/en/israel-lebanon-crisis-lebanese-ramp-up-humanitarian-efforts/a-70458761,"Amid Israeli strikes and limited public aid, Lebanese activists are jumping into action. However, observers point out that aid is being politicized, and there are too many in need."
